t,tRel,x,y,z,alpha,beta,gamma
1444782799250,0.0,0.072378231959947498,-0.097790693224948377,-0.99764506079166804,48.270343412974832,5.2388338443234383,4.1380714637269653
1444782799293,0.042999999999999997,0.071813846825620004,-0.094602693019170875,-0.98701327989664667,48.404795847032347,5.3012671301499852,4.1345337574224965
1444782799310,0.059999999999999998,0.071813846825620004,-0.094602693019170875,-0.98701327989664667,48.404795847032347,5.3012671301499852,4.1345337574224965
1444782799327,0.076999999999999999,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799344,0.094,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799361,0.111,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799378,0.128,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799395,0.14499999999999999,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799412,0.16200000000000001,0.07199688803491236,-0.090087631844772906,-0.99091818571701362,48.635587507437442,5.2726812452610385,4.1607137876184401
1444782799429,0.17899999999999999,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799445,0.19500000000000001,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799462,0.21199999999999999,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799479,0.22900000000000001,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799496,0.246,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799513,0.26300000000000001,0.071920624987220794,-0.089614769635329466,-0.97622902838829384,48.804588518211865,5.2828733368450482,4.1282480219202258
1444782799531,0.28100000000000003,0.074925579255948518,-0.093412916583345953,-0.9872726158659727,48.91910976629287,5.2668884025872247,4.024282928809515
1444782799548,0.29799999999999999,0.074925579255948518,-0.093412916583345953,-0.9872726158659727,48.91910976629287,5.2668884025872247,4.024282928809515
1444782799565,0.315,0.074925579255948518,-0.093412916583345953,-0.9872726158659727,48.91910976629287,5.2668884025872247,4.024282928809515
1444782799582,0.33200000000000002,0.056621285683558967,-0.097485621192147917,-0.99082666541057984,48.981335538100417,5.266527487439352,3.9083155780168379
1444782799599,0.34899999999999998,0.056621285683558967,-0.097485621192147917,-0.99082666541057984,48.981335538100417,5.266527487439352,3.9083155780168379
1444782799616,0.36599999999999999,0.056621285683558967,-0.097485621192147917,-0.99082666541057984,48.981335538100417,5.266527487439352,3.9083155780168379
1444782799638,0.38800000000000001,0.052350280017366059,-0.084047213532137385,-0.98580827187743902,49.000463091408619,5.2030491862541783,3.8635593636107917
1444782799655,0.40500000000000003,0.052350280017366059,-0.084047213532137385,-0.98580827187743902,49.000463091408619,5.2030491862541783,3.8635593636107917
1444782799672,0.42199999999999999,-0.00027456441056837729,-0.087845361062031696,-0.99491462988202739,49.040228304502321,5.1915284377250783,3.6682100993835776
1444782799689,0.439,-0.00027456441056837729,-0.087845361062031696,-0.99491462988202739,49.040228304502321,5.1915284377250783,3.6682100993835776
1444782799706,0.45600000000000002,-0.00027456441056837729,-0.087845361062031696,-0.99491462988202739,49.040228304502321,5.1915284377250783,3.6682100993835776
1444782799723,0.47299999999999998,-0.059824534347176425,-0.085191231909505616,-1.0168035524249812,48.93575963628097,5.1787608938762286,3.6184995818281798
1444782799740,0.48999999999999999,-0.059824534347176425,-0.085191231909505616,-1.0168035524249812,48.93575963628097,5.1787608938762286,3.6184995818281798
1444782799756,0.50600000000000001,-0.059824534347176425,-0.085191231909505616,-1.0168035524249812,48.93575963628097,5.1787608938762286,3.6184995818281798
1444782799773,0.52300000000000002,-0.24919771719556852,-0.045425156370701526,-1.1101859331068322,48.244872398315387,5.3100366245746367,3.9525350258318106
1444782799790,0.54000000000000004,-0.24919771719556852,-0.045425156370701526,-1.1101859331068322,48.244872398315387,5.3100366245746367,3.9525350258318106
1444782799808,0.55800000000000005,-0.24919771719556852,-0.045425156370701526,-1.1101859331068322,48.244872398315387,5.3100366245746367,3.9525350258318106
1444782799824,0.57399999999999995,-0.051541848743066686,-0.063897236046589201,-1.0284877487642843,45.992418552584425,6.0172442712167431,4.8393513119683265
1444782799841,0.59099999999999997,-0.051541848743066686,-0.063897236046589201,-1.0284877487642843,45.992418552584425,6.0172442712167431,4.8393513119683265
1444782799872,0.622,-0.076923803142276675,-0.092482441902430254,-1.0072090069452351,44.104481236273784,6.4758509997764602,5.4791275987802504
1444782799889,0.63900000000000001,-0.076923803142276675,-0.092482441902430254,-1.0072090069452351,44.104481236273784,6.4758509997764602,5.4791275987802504
1444782799906,0.65600000000000003,-0.076923803142276675,-0.092482441902430254,-1.0072090069452351,44.104481236273784,6.4758509997764602,5.4791275987802504
1444782799923,0.67300000000000004,-0.038713581890141194,-0.085008192227642582,-0.94387616447020195,41.92454756817655,6.8562744886234803,5.5365874176288274
1444782799942,0.69199999999999995,-0.038713581890141194,-0.085008192227642582,-0.94387616447020195,41.92454756817655,6.8562744886234803,5.5365874176288274
1444782799959,0.70899999999999996,-0.038713581890141194,-0.085008192227642582,-0.94387616447020195,41.92454756817655,6.8562744886234803,5.5365874176288274
1444782799976,0.72599999999999998,-0.047148810725936345,-0.11260191455875995,-0.85796799249893907,39.818945680920386,6.8312781234188691,5.1964419906098067
1444782799993,0.74299999999999999,-0.047148810725936345,-0.11260191455875995,-0.85796799249893907,39.818945680920386,6.8312781234188691,5.1964419906098067
1444782800010,0.76000000000000001,-0.047148810725936345,-0.11260191455875995,-0.85796799249893907,39.818945680920386,6.8312781234188691,5.1964419906098067
1444782800027,0.77700000000000002,-0.040330453748785328,-0.11789490345837006,-0.90018990486104566,37.425105416346504,5.888814356444307,5.1828121726724357
1444782800046,0.79600000000000004,-0.040330453748785328,-0.11789490345837006,-0.90018990486104566,37.425105416346504,5.888814356444307,5.1828121726724357
1444782800063,0.81299999999999994,-0.040330453748785328,-0.11789490345837006,-0.90018990486104566,37.425105416346504,5.888814356444307,5.1828121726724357
1444782800081,0.83099999999999996,0.052640098937303884,-0.077350893095444226,-0.99325198547616833,34.278261799185373,4.6755137746934361,5.1132585961598664
1444782800099,0.84899999999999998,0.052640098937303884,-0.077350893095444226,-0.99325198547616833,34.278261799185373,4.6755137746934361,5.1132585961598664
1444782800116,0.86599999999999999,0.052640098937303884,-0.077350893095444226,-0.99325198547616833,34.278261799185373,4.6755137746934361,5.1132585961598664
1444782800134,0.88400000000000001,0.15502211692257878,-0.01859411575084326,-1.0440769579894764,30.658985934096801,3.6502207242066627,4.8270364968040047
1444782800151,0.90100000000000002,0.15502211692257878,-0.01859411575084326,-1.0440769579894764,30.658985934096801,3.6502207242066627,4.8270364968040047
1444782800168,0.91800000000000004,0.15502211692257878,-0.01859411575084326,-1.0440769579894764,30.658985934096801,3.6502207242066627,4.8270364968040047
1444782800185,0.93500000000000005,0.25163828973395408,0.0088623290300126212,-1.0630371447250049,27.019969496539666,3.0534308096734608,4.4607068085947637
1444782800202,0.95199999999999996,0.25163828973395408,0.0088623290300126212,-1.0630371447250049,27.019969496539666,3.0534308096734608,4.4607068085947637
1444782800219,0.96899999999999997,0.25163828973395408,0.0088623290300126212,-1.0630371447250049,27.019969496539666,3.0534308096734608,4.4607068085947637
1444782800236,0.98599999999999999,0.37420079189600469,0.025183657880466156,-1.0336129734390029,23.546917991210925,3.0858501284810438,3.9064739725399695
1444782800253,1.0029999999999999,0.37420079189600469,0.025183657880466156,-1.0336129734390029,23.546917991210925,3.0858501284810438,3.9064739725399695
1444782800270,1.02,0.37420079189600469,0.025183657880466156,-1.0336129734390029,23.546917991210925,3.0858501284810438,3.9064739725399695
1444782800287,1.0369999999999999,0.40856709650411027,-0.00076267891824549237,-0.97812043300335194,21.057529500376258,3.3785530684982046,3.8817103877905117
1444782800304,1.054,0.40856709650411027,-0.00076267891824549237,-0.97812043300335194,21.057529500376258,3.3785530684982046,3.8817103877905117
1444782800320,1.0700000000000001,0.40856709650411027,-0.00076267891824549237,-0.97812043300335194,21.057529500376258,3.3785530684982046,3.8817103877905117
1444782800338,1.0880000000000001,0.31010524815861717,-0.033359575884057836,-0.94318976461583559,19.878685222890148,3.6791016865380106,3.8833290481605447
1444782800355,1.105,0.31010524815861717,-0.033359575884057836,-0.94318976461583559,19.878685222890148,3.6791016865380106,3.8833290481605447
1444782800372,1.1220000000000001,0.17610256222288417,-0.06150243029482786,-0.96193641987434619,19.596751220374927,3.8417344427638951,3.9446590562676098
1444782800389,1.139,0.17610256222288417,-0.06150243029482786,-0.96193641987434619,19.596751220374927,3.8417344427638951,3.9446590562676098
1444782800406,1.1559999999999999,0.17610256222288417,-0.06150243029482786,-0.96193641987434619,19.596751220374927,3.8417344427638951,3.9446590562676098
1444782800426,1.1759999999999999,0.10845294589852716,-0.076694993880775789,-0.95975514327209133,19.468857603082945,3.9226371588337936,4.1019334044444848
1444782800441,1.1910000000000001,0.10845294589852716,-0.076694993880775789,-0.95975514327209133,19.468857603082945,3.9226371588337936,4.1019334044444848
1444782800458,1.208,0.10845294589852716,-0.076694993880775789,-0.95975514327209133,19.468857603082945,3.9226371588337936,4.1019334044444848
1444782800475,1.2250000000000001,0.13113501320312995,-0.046004794210577182,-0.97735776525716089,19.226802876619846,3.805455863446257,4.3392185662410387
1444782800492,1.242,0.13113501320312995,-0.046004794210577182,-0.97735776525716089,19.226802876619846,3.805455863446257,4.3392185662410387
1444782800509,1.2589999999999999,0.13113501320312995,-0.046004794210577182,-0.97735776525716089,19.226802876619846,3.805455863446257,4.3392185662410387
1444782800526,1.276,0.0876623148631369,-0.057185665290047025,-0.99528072070874674,19.13616048956019,3.69111175026914,4.486769738519782
1444782800543,1.2929999999999999,0.0876623148631369,-0.057185665290047025,-0.99528072070874674,19.13616048956019,3.69111175026914,4.486769738519782
1444782800560,1.3100000000000001,0.0876623148631369,-0.057185665290047025,-0.99528072070874674,19.13616048956019,3.69111175026914,4.486769738519782
1444782800578,1.3280000000000001,0.1170102033612416,-0.049253804540293898,-1.0003143899897982,19.0258574284174,3.5436786246993184,4.6294250663534857
1444782800595,1.345,0.1170102033612416,-0.049253804540293898,-1.0003143899897982,19.0258574284174,3.5436786246993184,4.6294250663534857
1444782800612,1.3620000000000001,0.1170102033612416,-0.049253804540293898,-1.0003143899897982,19.0258574284174,3.5436786246993184,4.6294250663534857
1444782800630,1.3799999999999999,0.071417255766516988,-0.060129604547061698,-1.0008025301001,19.120839330732046,3.4747846602580199,4.5149223317553124
