t,tRel,x,y,z,alpha,beta,gamma
1444236446392,0.0,0.009991093712640382,0.0045913272042134318,-0.97654936284400229,340.54779529207792,-0.36295784324673103,0.67312007557178177
1444236446443,0.050999999999999997,0.023261707006487518,0.004286255520539667,-0.99474684785167422,340.65771894842493,-0.37809920416988407,0.81889451535420554
1444236446494,0.10199999999999999,0.024161667315388227,0.013697713371689044,-0.95209786182897926,341.11088491165242,-0.88417277236192682,1.497005465138086
1444236446545,0.153,-0.019295776631610959,0.00057963597786657418,-1.0315537217396495,340.85093555799165,-0.83311835147391711,1.5554067936380052
1444236446596,0.20399999999999999,0.070090190724751672,0.023048156909378781,-0.98622008777014181,340.9497372981956,-0.91991350469158728,1.6410557293719212
1444236446647,0.255,0.010402940444868516,0.0094267114295142861,-1.0149883840475933,340.87320883330068,-0.83661879260065275,1.5658039026569082
1444236446699,0.307,0.045791242251459363,0.024085400238192649,-0.99663832019731258,341.03279100291201,-0.75742577388811005,1.5689626905959799
1444236446750,0.35799999999999998,0.021278742284551507,0.0099605870214128332,-1.0087801795150839,341.02365886824754,-0.65096713519871496,1.4391245746850159
1444236446801,0.40899999999999997,0.010540222650152704,0.0054455274762728158,-0.99999410865953609,341.09198781214843,-0.61583781549410621,1.4185131762400986
1444236446853,0.46100000000000002,0.028463176297917236,0.010067361720840499,-0.99672980233256026,340.99325704801055,-0.40369345780431942,1.2032183951715487
1444236446904,0.51200000000000001,0.021080445533056547,0.0071691818315076294,-0.98336769189101725,341.03821861738999,-0.26900526834474514,0.99211933326109003
1444236446969,0.57699999999999996,0.00093046828025950077,-1.5253578364909848e-05,-0.98414562904265024,341.13574090768986,-0.25250754188658842,0.85733824600204844
1444236447020,0.628,-0.076725498244491999,-0.013865503431956456,-1.0012448979541262,340.73428598663963,-0.13125486057871549,0.68591737805055253
1444236447071,0.67900000000000005,-0.071966381794640127,0.00099148265190692375,-1.0093750560372519,340.05871836500847,0.041432902012554708,0.83506358127178815
1444236447122,0.72999999999999998,-0.098766919912791268,0.0016168792484926604,-0.98397784247364994,339.44336044501489,-0.063715668587707164,1.0671236276344356
