t,tRel,x,y,z,alpha,beta,gamma
1444783871652,0.0,0.079044041690456021,-0.17157225154326619,-0.96204316699276438,16.131939010385331,9.7456521639441238,4.3629907997953037
1444783871673,0.021000000000000001,0.079044041690456021,-0.17157225154326619,-0.96204316699276438,16.131939010385331,9.7456521639441238,4.3629907997953037
1444783871689,0.036999999999999998,0.06816824124727984,-0.17657543013473043,-0.96489562338718393,16.239494877802347,9.7622206799989648,4.2862969753967155
1444783871706,0.053999999999999999,0.06816824124727984,-0.17657543013473043,-0.96489562338718393,16.239494877802347,9.7622206799989648,4.2862969753967155
1444783871723,0.070999999999999994,0.066658138851162854,-0.17826857500572407,-0.97079876380043129,16.323398346097179,9.7005134791527876,4.172265772831369
1444783871739,0.086999999999999994,0.066658138851162854,-0.17826857500572407,-0.97079876380043129,16.323398346097179,9.7005134791527876,4.172265772831369
1444783871756,0.104,0.066658138851162854,-0.17826857500572407,-0.97079876380043129,16.323398346097179,9.7005134791527876,4.172265772831369
1444783871772,0.12,0.07426967585175967,-0.16716396745399503,-0.96925810118032563,16.389074604752071,9.6706983302471947,4.065238305411949
1444783871789,0.13700000000000001,0.07426967585175967,-0.16716396745399503,-0.96925810118032563,16.389074604752071,9.6706983302471947,4.065238305411949
1444783871806,0.154,0.07426967585175967,-0.16716396745399503,-0.96925810118032563,16.389074604752071,9.6706983302471947,4.065238305411949
1444783871823,0.17100000000000001,0.069281755697340255,-0.16208452230902523,-0.98498454000904567,16.429272590012054,9.6617823456715293,4.0421700297813841
1444783871839,0.187,0.069281755697340255,-0.16208452230902523,-0.98498454000904567,16.429272590012054,9.6617823456715293,4.0421700297813841
1444783871856,0.20399999999999999,0.069281755697340255,-0.16208452230902523,-0.98498454000904567,16.429272590012054,9.6617823456715293,4.0421700297813841
1444783871873,0.221,0.07089863293835437,-0.17268576392766027,-0.98159828611073296,16.449904869998594,9.6635375788612343,4.0346746649732976
1444783871889,0.23699999999999999,0.07089863293835437,-0.17268576392766027,-0.98159828611073296,16.449904869998594,9.6635375788612343,4.0346746649732976
1444783871906,0.254,0.07089863293835437,-0.17268576392766027,-0.98159828611073296,16.449904869998594,9.6635375788612343,4.0346746649732976
1444783871923,0.27100000000000002,0.068076719922559842,-0.17627034553336871,-0.96448377304731314,16.439607906484774,9.7219686719778444,3.948639618229985
1444783871939,0.28699999999999998,0.068076719922559842,-0.17627034553336871,-0.96448377304731314,16.439607906484774,9.7219686719778444,3.948639618229985
1444783871956,0.30399999999999999,0.068076719922559842,-0.17627034553336871,-0.96448377304731314,16.439607906484774,9.7219686719778444,3.948639618229985
1444783871973,0.32100000000000001,0.070288491433015923,-0.162389589686803,-0.9741087670305032,16.443689133574271,9.6828761110498984,3.975282926370272
1444783871989,0.33700000000000002,0.070288491433015923,-0.162389589686803,-0.9741087670305032,16.443689133574271,9.6828761110498984,3.975282926370272
1444783872012,0.35999999999999999,0.070288491433015923,-0.162389589686803,-0.9741087670305032,16.443689133574271,9.6828761110498984,3.975282926370272
1444783872029,0.377,0.067405562856361137,-0.16634027393135098,-0.98254398929107889,16.436603882346393,9.649679216737125,3.9194845379973886
1444783872046,0.39400000000000002,0.067405562856361137,-0.16634027393135098,-0.98254398929107889,16.436603882346393,9.649679216737125,3.9194845379973886
1444783872062,0.40999999999999998,0.067405562856361137,-0.16634027393135098,-0.98254398929107889,16.436603882346393,9.649679216737125,3.9194845379973886
1444783872079,0.42699999999999999,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872096,0.44400000000000001,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872112,0.46000000000000002,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872130,0.47799999999999998,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872147,0.495,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872164,0.51200000000000001,0.06984613512926495,-0.16804866726018458,-0.98086612621952518,16.422269046024066,9.5368369581319961,4.0485859407016012
1444783872181,0.52900000000000003,0.060724496401710647,-0.16518099441120596,-0.96832768596732499,16.476894152076881,9.6148186707751631,3.9045347440358484
1444783872198,0.54600000000000004,0.060724496401710647,-0.16518099441120596,-0.96832768596732499,16.476894152076881,9.6148186707751631,3.9045347440358484
1444783872215,0.56299999999999994,0.060724496401710647,-0.16518099441120596,-0.96832768596732499,16.476894152076881,9.6148186707751631,3.9045347440358484
1444783872232,0.57999999999999996,0.063698942088107849,-0.1578745425938487,-0.93777472940022,16.543987030177597,9.6182852070431952,3.8600857516727869
1444783872254,0.60199999999999998,0.063698942088107849,-0.1578745425938487,-0.93777472940022,16.543987030177597,9.6182852070431952,3.8600857516727869
1444783872271,0.61899999999999999,0.063698942088107849,-0.1578745425938487,-0.93777472940022,16.543987030177597,9.6182852070431952,3.8600857516727869
1444783872288,0.63600000000000001,0.052060461097428234,-0.16289296917765062,-0.91269786891241711,16.595508501482488,9.5175040335726688,3.7650110334117319
1444783872306,0.65400000000000003,0.052060461097428234,-0.16289296917765062,-0.91269786891241711,16.595508501482488,9.5175040335726688,3.7650110334117319
1444783872323,0.67100000000000004,0.072225692626843585,-0.14501577510122515,-0.88156533036570872,16.590433424758292,9.456566652375173,3.5617030340310492
1444783872339,0.68700000000000006,0.072225692626843585,-0.14501577510122515,-0.88156533036570872,16.590433424758292,9.456566652375173,3.5617030340310492
1444783872356,0.70399999999999996,0.072225692626843585,-0.14501577510122515,-0.88156533036570872,16.590433424758292,9.456566652375173,3.5617030340310492
1444783872373,0.72099999999999997,0.035647610776785237,-0.12103714432555965,-0.70712535604834548,16.706170714360546,9.8652551712050141,2.7444710346351093
1444783872390,0.73799999999999999,0.035647610776785237,-0.12103714432555965,-0.70712535604834548,16.706170714360546,9.8652551712050141,2.7444710346351093
1444783872406,0.754,0.035647610776785237,-0.12103714432555965,-0.70712535604834548,16.706170714360546,9.8652551712050141,2.7444710346351093
1444783872423,0.77100000000000002,0.07117319665066936,-0.090575740882798364,-0.65007697296358258,16.443110094102973,9.3301200200764143,1.4068878234988562
1444783872440,0.78800000000000003,0.07117319665066936,-0.090575740882798364,-0.65007697296358258,16.443110094102973,9.3301200200764143,1.4068878234988562
1444783872457,0.80500000000000005,0.07117319665066936,-0.090575740882798364,-0.65007697296358258,16.443110094102973,9.3301200200764143,1.4068878234988562
1444783872474,0.82199999999999995,0.032063020792035962,-0.043472698339993066,-0.72880072069702762,16.591564836399574,8.034794464430254,1.0726570265513502
1444783872493,0.84099999999999997,0.032063020792035962,-0.043472698339993066,-0.72880072069702762,16.591564836399574,8.034794464430254,1.0726570265513502
1444783872515,0.86299999999999999,0.032063020792035962,-0.043472698339993066,-0.72880072069702762,16.591564836399574,8.034794464430254,1.0726570265513502
1444783872532,0.88,0.011165619363114009,-0.00061014313459639387,-0.71269297173582813,16.115395199776898,6.9380533040616363,0.93625892347104367
1444783872549,0.89700000000000002,0.011165619363114009,-0.00061014313459639387,-0.71269297173582813,16.115395199776898,6.9380533040616363,0.93625892347104367
1444783872565,0.91300000000000003,0.011165619363114009,-0.00061014313459639387,-0.71269297173582813,16.115395199776898,6.9380533040616363,0.93625892347104367
