t,tRel,x,y,z,alpha,beta,gamma
1444783467200,0.0,-0.0017389079335997225,0.073339204778486544,-0.98722685838939384,344.02932401939023,-3.93610391024666,-0.20050555909366793
1444783467242,0.042000000000000003,0.012965542308426775,0.071279970302716919,-0.97581718735846845,343.98438687326922,-3.9470646175655588,-0.22405867315142153
1444783467259,0.058999999999999997,-0.0029439406244276007,0.069266500344247944,-0.98516763368917182,344.02030582060388,-3.9825382969196528,-0.21858140055051697
1444783467276,0.075999999999999998,-0.0029439406244276007,0.069266500344247944,-0.98516763368917182,344.02030582060388,-3.9825382969196528,-0.21858140055051697
1444783467293,0.092999999999999999,-0.0029439406244276007,0.069266500344247944,-0.98516763368917182,344.02030582060388,-3.9825382969196528,-0.21858140055051697
1444783467310,0.11,0.01087580137418072,0.069785124394353998,-0.97766285544454989,343.99329403588649,-4.0613181998103363,-0.22103956400440716
1444783467327,0.127,0.01087580137418072,0.069785124394353998,-0.97766285544454989,343.99329403588649,-4.0613181998103363,-0.22103956400440716
1444783467344,0.14399999999999999,0.01087580137418072,0.069785124394353998,-0.97766285544454989,343.99329403588649,-4.0613181998103363,-0.22103956400440716
1444783467361,0.161,-0.0080843967661533532,0.073400216531683701,-0.98721157129486548,344.02723907789328,-4.1730457006002268,-0.19434615006594519
1444783467378,0.17799999999999999,-0.0080843967661533532,0.073400216531683701,-0.98721157129486548,344.02723907789328,-4.1730457006002268,-0.19434615006594519
1444783467395,0.19500000000000001,-0.0080843967661533532,0.073400216531683701,-0.98721157129486548,344.02723907789328,-4.1730457006002268,-0.19434615006594519
1444783467412,0.21199999999999999,-0.0039354232181467406,0.074315436880520863,-0.99733995791934227,343.91713902290354,-4.2626910893693246,-0.32477466898217644
1444783467429,0.22900000000000001,-0.0039354232181467406,0.074315436880520863,-0.99733995791934227,343.91713902290354,-4.2626910893693246,-0.32477466898217644
1444783467446,0.246,-0.0039354232181467406,0.074315436880520863,-0.99733995791934227,343.91713902290354,-4.2626910893693246,-0.32477466898217644
1444783467463,0.26300000000000001,-0.0058726276704902918,0.082384579541891698,-1.0225083832854212,343.86503635501424,-4.4165626882153477,-0.19694118819521433
1444783467480,0.28000000000000003,-0.0058726276704902918,0.082384579541891698,-1.0225083832854212,343.86503635501424,-4.4165626882153477,-0.19694118819521433
1444783467497,0.29699999999999999,-0.0058726276704902918,0.082384579541891698,-1.0225083832854212,343.86503635501424,-4.4165626882153477,-0.19694118819521433
1444783467514,0.314,0.0013423148961120665,0.078327123972807527,-0.99781281012048695,343.86346082388428,-4.3808951743280291,-0.12265366190486018
1444783467531,0.33100000000000002,0.0013423148961120665,0.078327123972807527,-0.99781281012048695,343.86346082388428,-4.3808951743280291,-0.12265366190486018
1444783467548,0.34799999999999998,0.0013423148961120665,0.078327123972807527,-0.99781281012048695,343.86346082388428,-4.3808951743280291,-0.12265366190486018
1444783467565,0.36499999999999999,-0.0096402616429985908,0.073644273552771131,-0.97686966750756543,343.98660585982009,-4.3238866227013872,-0.061166045108329042
1444783467582,0.38200000000000001,-0.0096402616429985908,0.073644273552771131,-0.97686966750756543,343.98660585982009,-4.3238866227013872,-0.061166045108329042
1444783467608,0.40799999999999997,-0.0096402616429985908,0.073644273552771131,-0.97686966750756543,343.98660585982009,-4.3238866227013872,-0.061166045108329042
1444783467625,0.42499999999999999,-0.0030049549378872403,0.07056305211956615,-0.96562780445874508,344.08948365254724,-4.3621528384938841,-0.075218019911446971
1444783467642,0.442,-0.0030049549378872403,0.07056305211956615,-0.96562780445874508,344.08948365254724,-4.3621528384938841,-0.075218019911446971
1444783467659,0.45900000000000002,0.010418193906857859,0.074056122030632776,-0.97517651658504234,344.2426889817533,-4.5731138301272303,-0.039884611824653193
1444783467676,0.47599999999999998,0.010418193906857859,0.074056122030632776,-0.97517651658504234,344.2426889817533,-4.5731138301272303,-0.039884611824653193
1444783467693,0.49299999999999999,0.010418193906857859,0.074056122030632776,-0.97517651658504234,344.2426889817533,-4.5731138301272303,-0.039884611824653193
1444783467711,0.51100000000000001,0.019204254986858148,0.077884773924243311,-1.0292657259491125,344.42686063391233,-5.0696934508214495,-0.034035873042286564
1444783467728,0.52800000000000002,0.019204254986858148,0.077884773924243311,-1.0292657259491125,344.42686063391233,-5.0696934508214495,-0.034035873042286564
1444783467745,0.54500000000000004,0.019204254986858148,0.077884773924243311,-1.0292657259491125,344.42686063391233,-5.0696934508214495,-0.034035873042286564
1444783467762,0.56200000000000006,0.013484163274580305,0.028981798893328709,-1.2444326539522947,344.96754640602791,-5.9471075002015841,0.50656411758345998
1444783467779,0.57899999999999996,0.013484163274580305,0.028981798893328709,-1.2444326539522947,344.96754640602791,-5.9471075002015841,0.50656411758345998
