t,tRel,x,y,z,alpha,beta,gamma
1431204830520,0.0,-0.05119101015639313,0.051831658818461392,-0.99769080185929193,30.489864467510458,-3.2101499575563448,-2.8956913669220361
1431204830567,0.047,-0.063759955703314095,0.050733401874441288,-1.0025567190766986,30.408950698303716,-3.0250516061871515,-3.0332594325175157
1431204830619,0.099000000000000005,-0.066886940199125139,0.044067589758233626,-0.99642473373283902,30.380480050974011,-2.8095577673845757,-3.0118071735139242
1431204830670,0.14999999999999999,-0.053250243002904811,0.049909707944482753,-0.99610443855388453,30.368676975187025,-2.7091444064462684,-2.9994203908250534
1431204830721,0.20100000000000001,-0.046447145655648218,0.041108392762427504,-0.97956957508427267,30.361687683795566,-2.6658187675678944,-2.972793996208877
1431204830772,0.252,-0.051526586320158663,0.041688029205796347,-0.99068939926512389,30.335925854028496,-2.5744755399401562,-3.052699831826112
1431204830823,0.30299999999999999,-0.060251633610389363,0.040986365066512757,-0.97975257706045171,30.286570226362727,-2.5759061687398086,-3.0320943017643294
1431204830874,0.35399999999999998,-0.05088593672708585,0.052762127564223167,-0.99140631884478159,30.261512513224247,-2.5605979955693479,-3.0542912051017379
1431204830925,0.40500000000000003,-0.058604249008988175,0.048567392350117283,-0.99090293027663956,30.245199471695624,-2.877774786374939,-2.9117626413928646
1431204830976,0.45600000000000002,-0.052579088347862402,0.050794416886154332,-1.0527714492452389,30.145497594851179,-2.7385917945513554,-3.9813755197721754
1431204831028,0.50800000000000001,-0.057536499454449025,0.069769867441097644,-1.0413770299306695,30.377411280884889,-2.9992475481680518,-4.1553918927652926
1431204831080,0.56000000000000005,-0.12044225476932816,0.020882148781561579,-1.2417023081131939,30.093939391030261,-3.1690153570778237,-4.1598717991632306
1431204831131,0.61099999999999999,-0.027822527868600105,-0.0029134334676977807,-1.5531803634285803,30.363913839303024,-2.2658620354194543,-2.430167988037208
1431204831182,0.66200000000000003,0.0090606257815075836,-0.090118137255869216,-1.6458458519954078,31.047693623928161,-0.27070893142269686,-0.1768978433332386
1431204831233,0.71299999999999997,-0.0037676338561327327,-0.073049383065535101,-1.4912813126316311,31.2572950957633,4.0186596708094466,1.9072225323712146
1431204831284,0.76400000000000001,0.056056900491043699,0.0023032903331013871,-1.0937883512606268,31.578409913374646,10.192652567685311,2.7555158721627726
1431204831335,0.81499999999999995,0.011516451665506935,-0.00018304294037891819,-0.55278967994433292,31.465951897796202,14.733835776542932,2.8507943977565788
1431204831386,0.86599999999999999,0.13224852442376839,-0.019265269474881136,-0.36292839003630001,32.176446294759934,16.803824986958887,2.8527083738281473
1431204831437,0.91700000000000004,0.1747907582075201,-0.11644581723772177,-0.30237168392760794,33.045265555865925,16.43049087788485,2.456748609420961
1431204831488,0.96799999999999997,0.29530927714465466,-0.12895375149694785,-0.55257615963936946,34.263533802031084,14.911164278919584,2.2005548004694049
1431204831539,1.0189999999999999,0.39880481752262242,-0.14027190664371098,-0.91448254130512963,35.947425801436303,13.35484168902822,1.1062670952566678
1431204831590,1.0700000000000001,0.33660070912344292,-0.097653408692152846,-1.2340907278208861,39.883103229795367,13.814588256226305,0.6202635554724939
1431204831641,1.121,-0.041459225064820429,-0.22675968107667718,-0.99666880105316402,43.593404414493243,14.78423979504263,0.53489999012271516
1431204831692,1.1719999999999999,-0.22381575534832221,-0.21400771190772147,-0.90754215197704113,46.541048429825835,15.035407533177191,1.1272354063140375
1431204831744,1.224,-0.33977344690631239,-0.19555087463814425,-0.8579222615559895,48.559873118562848,15.046862082328486,1.6469853361772755
1431204831795,1.2749999999999999,-0.22105486883632799,-0.21324502181742153,-0.84106707235883671,49.556020256698325,13.574069338228817,2.8498510668481956
