t,tRel,x,y,z,alpha,beta,gamma
1433107189500,0.0,0.08204899616284099,-0.13772455253973925,-1.0034566285294764,325.27765497372542,7.6529518575524387,5.5708388902641115
1433107189551,0.050999999999999997,0.1060428777238578,-0.11908469094987387,-0.98239148684902988,325.27952986631266,7.5776148400862482,5.6137029811786698
1433107189603,0.10299999999999999,0.12070156560153164,-0.11215956916521841,-0.97726625589003047,325.62147232762635,7.4983776783837968,5.8227096053935918
1433107189654,0.154,0.087357243295838702,-0.12420988629794955,-0.99113177770932659,325.77884703838197,7.491888697746858,5.7839735677843436
1433107189705,0.20499999999999999,0.093840014100925379,-0.14072952051169002,-0.97732728975458549,325.74330396821978,7.5285383294005088,5.7439619191605944
1433107189756,0.25600000000000001,0.081286317244595493,-0.14004310855426455,-0.99204699287672349,325.79287704613591,7.588112399825663,5.8384717628039775
1433107189807,0.307,0.094739978017468682,-0.13580260248038958,-0.98130846253577242,325.70966838212001,7.7047907928286632,5.8544855794504818
1433107189858,0.35799999999999998,0.10790381288787,-0.14834105518477553,-0.95862641012724237,325.57234397720509,7.7817044050901707,5.9459807896943238
1433107189909,0.40899999999999997,0.11643056459036141,-0.13828893773225454,-0.94437956607240736,325.54290959745339,7.6801699647086386,5.9504005440021244
1433107189960,0.46000000000000002,0.10018550374810799,-0.13034182864103702,-0.97273595801172497,325.57262324437937,7.5265802819518344,5.865779670755809
1433107190012,0.51200000000000001,0.10067362035054532,-0.11151890770183776,-0.99236731709138204,325.82280777392725,7.2391625814438818,5.8937406693672436
1433107190063,0.56299999999999994,0.1014973109056124,-0.13057062987262374,-0.97040212979874385,325.88980175300469,7.1333766190943475,5.8637630487072254
1433107190118,0.61799999999999999,0.090621506272915792,-0.13157736883772145,-1.0029075034323578,325.98989005593563,7.0466365724988078,5.9005813371378837
1433107190169,0.66900000000000004,0.092604475184372217,-0.13258410221679187,-0.99572307547052152,325.86229052435181,7.0712411748835704,5.8793686177295159
1433107190221,0.72099999999999997,0.11090877201527766,-0.15277984276494613,-0.94427275378367148,325.10230970436379,7.1076979890977112,5.0353544908747825
1433107190272,0.77200000000000002,0.11090877201527766,-0.15277984276494613,-0.94427275378367148,325.10230970436379,7.1076979890977112,5.0353544908747825
1433107190323,0.82299999999999995,0.24297424977464896,-0.10888004004121514,-0.94848274513640485,325.51943424941152,6.6722343065164962,4.2219370343227807
1433107190374,0.874,0.22346492676994745,-0.13301120427301841,-0.98986572162774478,326.01481286247548,6.8113232506736221,3.453721979442677
1433107190425,0.92500000000000004,0.28810958070838089,-0.088699558191950759,-0.97060045610963297,329.67914060687792,6.9318160932780453,2.5940801301168119
1433107190476,0.97599999999999998,0.25471950511562952,-0.1028091163174833,-0.93893404232015287,332.485600082568,7.0069464479211767,2.04568648562039
1433107190528,1.028,0.16818595505149597,-0.10746145958078988,-0.98179657797445419,335.33867386921247,7.0975339751052093,1.0660373939922354
1433107190579,1.079,0.038072932995321787,-0.09223838837260985,-1.0008940636733483,338.0721828420389,7.135516012768444,0.39161324682737253
1433107190629,1.129,-0.04309135794986578,-0.014704456991809403,-1.0734401000659459,340.91903837117366,7.3241352746127308,-0.38173484343942699
1433107190680,1.1799999999999999,-0.30109036844888287,-0.054562057259318834,-1.0933917656711756,342.91232557357063,7.9313946739548085,-0.26925544390050449
1433107190731,1.2310000000000001,-0.23879477675069996,-0.039949121737698892,-1.0251472337224599,344.61138473937802,8.7030129249078687,0.73535173625496242
1433107190783,1.2829999999999999,-0.25575675403047066,-0.09785169776286036,-0.97148517389584776,345.47676993731693,9.4134757670554059,1.7863501321602659
1433107190834,1.3340000000000001,-0.14757837440452093,-0.10801058840192664,-0.92949207731227357,346.33747688303617,9.6627991012056107,2.5851700387425001
1433107190885,1.385,-0.10221423234727905,-0.12398107750195092,-0.94437957352044388,347.00598042000257,9.5770520827168912,3.0888903006178889
1433107190936,1.4359999999999999,-0.059580480817356028,-0.14359719045127947,-0.92886666570323972,347.43304985986151,9.3816099930480501,3.2015722458148899
1433107190988,1.488,-0.038576303408875162,-0.14219385006965329,-0.92185003827547196,347.73655284643843,9.0139357327620626,3.2991671038404387
1433107191039,1.5389999999999999,0.0098538116237317612,-0.13198920800553768,-0.90345416318310001,347.86783755824678,8.7791844554828273,3.2852099683934526
1433107191090,1.5900000000000001,0.0029286870460626911,-0.14425308489454963,-0.79018112003742491,347.80858513881884,8.3947582242862069,3.5666111895776407
