t,tRel,x,y,z,alpha,beta,gamma
1444786857378,0.0,0.023612538377875907,-0.1481885133495969,-0.99009454578531841,12.709603750871585,8.6634902821541182,1.2912313851844253
1444786857404,0.025999999999999999,0.028463177228921773,-0.14759362146585406,-0.96642096074157513,12.644837566909938,8.6736416377496077,1.2653056329135426
1444786857421,0.042999999999999997,0.028463177228921773,-0.14759362146585406,-0.96642096074157513,12.644837566909938,8.6736416377496077,1.2653056329135426
1444786857438,0.059999999999999998,0.028463177228921773,-0.14759362146585406,-0.96642096074157513,12.644837566909938,8.6736416377496077,1.2653056329135426
1444786857455,0.076999999999999999,0.022575296154629925,-0.15316117337952576,-0.9723545785194071,12.62139102653483,8.6190561868053415,1.2836160544658375
1444786857472,0.094,0.022575296154629925,-0.15316117337952576,-0.9723545785194071,12.62139102653483,8.6190561868053415,1.2836160544658375
1444786857490,0.112,0.022575296154629925,-0.15316117337952576,-0.9723545785194071,12.62139102653483,8.6190561868053415,1.2836160544658375
1444786857507,0.129,0.035022216856837547,-0.14689196524010908,-0.97162244586008206,12.521560623031679,8.7061469248020629,1.3913209334765111
1444786857524,0.14599999999999999,0.035022216856837547,-0.14689196524010908,-0.97162244586008206,12.521560623031679,8.7061469248020629,1.3913209334765111
1444786857541,0.16300000000000001,0.035022216856837547,-0.14689196524010908,-0.97162244586008206,12.521560623031679,8.7061469248020629,1.3913209334765111
1444786857559,0.18099999999999999,0.047148810725936345,-0.1482495313870747,-0.9962721921885993,12.496583469864959,8.7370835387657966,1.6050378895877113
1444786857576,0.19800000000000001,0.047148810725936345,-0.1482495313870747,-0.9962721921885993,12.496583469864959,8.7370835387657966,1.6050378895877113
1444786857592,0.214,0.047148810725936345,-0.1482495313870747,-0.9962721921885993,12.496583469864959,8.7370835387657966,1.6050378895877113
1444786857610,0.23200000000000001,0.0478657289090871,-0.146952974898546,-0.98287954712569259,12.554374043521651,8.7924779400926862,1.7173625321802639
1444786857627,0.249,0.0478657289090871,-0.146952974898546,-0.98287954712569259,12.554374043521651,8.7924779400926862,1.7173625321802639
1444786857645,0.26700000000000002,0.0478657289090871,-0.146952974898546,-0.98287954712569259,12.554374043521651,8.7924779400926862,1.7173625321802639
1444786857662,0.28399999999999997,0.035022214529326204,-0.14687670421370785,-1.0228744728901973,12.76706622495797,8.8365366426759362,1.8928794538457574
1444786857679,0.30099999999999999,0.035022214529326204,-0.14687670421370785,-1.0228744728901973,12.76706622495797,8.8365366426759362,1.8928794538457574
1444786857696,0.318,0.043121866968604677,-0.16765207515370145,-0.96995977230214336,12.903198622241115,9.0469755102677176,1.9628763061365084
1444786857713,0.33500000000000002,0.043121866968604677,-0.16765207515370145,-0.96995977230214336,12.903198622241115,9.0469755102677176,1.9628763061365084
1444786857730,0.35199999999999998,0.043121866968604677,-0.16765207515370145,-0.96995977230214336,12.903198622241115,9.0469755102677176,1.9628763061365084
1444786857747,0.36899999999999999,0.037828873879474152,-0.15482381621431454,-0.97619848119836883,13.089205622076365,9.1937532291180908,2.0913252044139536
1444786857792,0.41399999999999998,0.037828873879474152,-0.15482381621431454,-0.97619848119836883,13.089205622076365,9.1937532291180908,2.0913252044139536
1444786857809,0.43099999999999999,0.040223687544774074,-0.15972021981541221,-0.95206737329234015,13.269537811839413,9.2413732174988414,2.171954469675295
1444786857827,0.44900000000000001,0.040223687544774074,-0.15972021981541221,-0.95206737329234015,13.269537811839413,9.2413732174988414,2.171954469675295
1444786857842,0.46400000000000002,0.040223687544774074,-0.15972021981541221,-0.95206737329234015,13.269537811839413,9.2413732174988414,2.171954469675295
1444786857860,0.48199999999999998,0.01593999125333987,-0.16055917128050495,-0.94479136427602406,13.530384560383322,9.202030577388884,2.2161444491301148
1444786857877,0.499,0.01593999125333987,-0.16055917128050495,-0.94479136427602406,13.530384560383322,9.202030577388884,2.2161444491301148
1444786857895,0.51700000000000002,0.01593999125333987,-0.16055917128050495,-0.94479136427602406,13.530384560383322,9.202030577388884,2.2161444491301148
1444786857912,0.53400000000000003,-0.08830296515446312,-0.16603520143304823,-0.95571293755735398,13.845412626025261,8.8730668408658389,2.2860965068602397
1444786857930,0.55200000000000005,-0.08830296515446312,-0.16603520143304823,-0.95571293755735398,13.845412626025261,8.8730668408658389,2.2860965068602397
1444786857947,0.56899999999999995,-0.32467240060103347,-0.14683094720263126,-1.1068301384185157,13.635101307949524,8.244413208252281,2.7632232903699574
1444786857964,0.58599999999999997,-0.32467240060103347,-0.14683094720263126,-1.1068301384185157,13.635101307949524,8.244413208252281,2.7632232903699574
1444786857982,0.60399999999999998,-0.32467240060103347,-0.14683094720263126,-1.1068301384185157,13.635101307949524,8.244413208252281,2.7632232903699574
1444786857998,0.62,-0.28936037041028534,-0.10747671688317294,-1.0778788541299531,11.545920594323958,8.442277604502971,3.476489414065417
1444786858017,0.63900000000000001,-0.28936037041028534,-0.10747671688317294,-1.0778788541299531,11.545920594323958,8.442277604502971,3.476489414065417
1444786858048,0.67000000000000004,-0.28936037041028534,-0.10747671688317294,-1.0778788541299531,11.545920594323958,8.442277604502971,3.476489414065417
1444786858065,0.68700000000000006,-0.37511599170182669,-0.13320950358477585,-1.0351993455889537,8.7838099849179017,8.8765957823059765,3.9505348454029674
1444786858082,0.70399999999999996,-0.37511599170182669,-0.13320950358477585,-1.0351993455889537,8.7838099849179017,8.8765957823059765,3.9505348454029674
1444786858098,0.71999999999999997,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
1444786858116,0.73799999999999999,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
1444786858133,0.755,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
1444786858149,0.77100000000000002,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
1444786858166,0.78800000000000003,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
1444786858184,0.80600000000000005,0.012874020139983912,-0.063088792669230814,-0.98913355568500749,358.26665600406341,10.41518107917309,4.6051563072318613
