t,tRel,x,y,z,alpha,beta,gamma
1444784547518,0.0,-3.0507156729819696e-05,-0.25526864324078835,-0.9424423485860004,25.93220060516073,14.794591034222854,-0.44008623412457537
1444784547536,0.017999999999999999,-0.011684241493023212,-0.25522287040865793,-0.94579813396427148,25.919711369331427,14.667775206593806,-0.55008957597128405
1444784547553,0.035000000000000003,-0.011684241493023212,-0.25522287040865793,-0.94579813396427148,25.919711369331427,14.667775206593806,-0.55008957597128405
1444784547570,0.051999999999999998,-0.011684241493023212,-0.25522287040865793,-0.94579813396427148,25.919711369331427,14.667775206593806,-0.55008957597128405
1444784547587,0.069000000000000006,-0.011684241493023212,-0.25522287040865793,-0.94579813396427148,25.919711369331427,14.667775206593806,-0.55008957597128405
1444784547604,0.085999999999999993,0.0032337586133608875,-0.24311152965242183,-0.9679310710075899,25.778574856506033,14.418864493919163,-0.5231569106056746
1444784547622,0.104,0.0032337586133608875,-0.24311152965242183,-0.9679310710075899,25.778574856506033,14.418864493919163,-0.5231569106056746
1444784547639,0.121,-0.0048353841089252871,-0.24777912937438856,-0.96521590361187803,25.738836218569094,14.333609887395196,-0.49763857739910722
1444784547656,0.13800000000000001,-0.0048353841089252871,-0.24777912937438856,-0.96521590361187803,25.738836218569094,14.333609887395196,-0.49763857739910722
1444784547673,0.155,-0.0048353841089252871,-0.24777912937438856,-0.96521590361187803,25.738836218569094,14.333609887395196,-0.49763857739910722
1444784547691,0.17299999999999999,-0.0069403780396584134,-0.24521652369953048,-0.97848655891730507,25.730318289838383,14.322402383802055,-0.49349219360199242
1444784547707,0.189,-0.0069403780396584134,-0.24521652369953048,-0.97848655891730507,25.730318289838383,14.322402383802055,-0.49349219360199242
1444784547725,0.20699999999999999,-0.0069403780396584134,-0.24521652369953048,-0.97848655891730507,25.730318289838383,14.322402383802055,-0.49349219360199242
1444784547742,0.224,-0.0089843575041889685,-0.23887103067745644,-0.9736663974308436,25.748495329743815,14.345994327575925,-0.53671942478095658
1444784547759,0.24099999999999999,-0.0089843575041889685,-0.23887103067745644,-0.9736663974308436,25.748495329743815,14.345994327575925,-0.53671942478095658
1444784547777,0.25900000000000001,-0.0089843575041889685,-0.23887103067745644,-0.9736663974308436,25.748495329743815,14.345994327575925,-0.53671942478095658
1444784547794,0.27600000000000002,-0.015894229121738331,-0.24344711163496574,-0.95295202590823713,25.735126363366561,14.43430325439077,-0.57722319744842332
1444784547811,0.29299999999999998,-0.015894229121738331,-0.24344711163496574,-0.95295202590823713,25.735126363366561,14.43430325439077,-0.57722319744842332
1444784547829,0.311,-0.015894229121738331,-0.24344711163496574,-0.95295202590823713,25.735126363366561,14.43430325439077,-0.57722319744842332
1444784547846,0.32800000000000001,-0.005628570183900599,-0.24231834683596237,-0.94091699633553649,25.662651763582179,14.500952694496807,-0.53097247803716163
1444784547887,0.36899999999999999,-0.005628570183900599,-0.24231834683596237,-0.94091699633553649,25.662651763582179,14.500952694496807,-0.53097247803716163
1444784547904,0.38600000000000001,-0.02403964043410246,-0.23783380131371065,-0.93602059768040058,25.636454521713564,14.458449513066196,-0.48303726362038552
1444784547922,0.40400000000000003,-0.02403964043410246,-0.23783380131371065,-0.93602059768040058,25.636454521713564,14.458449513066196,-0.48303726362038552
1444784547940,0.42199999999999999,-0.02403964043410246,-0.23783380131371065,-0.93602059768040058,25.636454521713564,14.458449513066196,-0.48303726362038552
1444784547957,0.439,-0.04415911029741855,-0.23312043070288088,-0.91146234768495016,25.59379234558158,14.379663424447195,-0.52462654730619085
1444784547974,0.45600000000000002,-0.04415911029741855,-0.23312043070288088,-0.91146234768495016,25.59379234558158,14.379663424447195,-0.52462654730619085
1444784547993,0.47499999999999998,-0.07605434452045412,-0.21405346519477991,-0.87569271014325467,25.471185548241124,14.213951402551238,-0.64104292360851212
1444784548008,0.48999999999999999,-0.07605434452045412,-0.21405346519477991,-0.87569271014325467,25.471185548241124,14.213951402551238,-0.64104292360851212
1444784548025,0.50700000000000001,-0.07605434452045412,-0.21405346519477991,-0.87569271014325467,25.471185548241124,14.213951402551238,-0.64104292360851212
1444784548042,0.52400000000000002,-0.15220020027004777,-0.17895497392908602,-0.8126496707610823,25.005553697482412,13.954125040528606,-0.67143442571278966
1444784548059,0.54100000000000004,-0.15220020027004777,-0.17895497392908602,-0.8126496707610823,25.005553697482412,13.954125040528606,-0.67143442571278966
1444784548077,0.55900000000000005,-0.15220020027004777,-0.17895497392908602,-0.8126496707610823,25.005553697482412,13.954125040528606,-0.67143442571278966
1444784548094,0.57599999999999996,-0.16426578820472776,-0.18275311866596672,-0.73862401026795699,23.895992236167455,13.429595632084634,-0.75008604283169356
1444784548119,0.60099999999999998,-0.16426578820472776,-0.18275311866596672,-0.73862401026795699,23.895992236167455,13.429595632084634,-0.75008604283169356
1444784548139,0.621,-0.16426578820472776,-0.18275311866596672,-0.73862401026795699,23.895992236167455,13.429595632084634,-0.75008604283169356
1444784548156,0.63800000000000001,-0.18000748014631018,-0.17648390913004325,-0.71568267309535039,22.376224288722973,12.268656090368838,-0.72897795482031447
1444784548173,0.65500000000000003,-0.18000748014631018,-0.17648390913004325,-0.71568267309535039,22.376224288722973,12.268656090368838,-0.72897795482031447
1444784548190,0.67200000000000004,-0.16360988712805027,-0.11719323885358421,-0.79625204422665896,20.218559149565706,10.126368272977533,-0.86719590750160624
1444784548207,0.68899999999999995,-0.16360988712805027,-0.11719323885358421,-0.79625204422665896,20.218559149565706,10.126368272977533,-0.86719590750160624
1444784548224,0.70599999999999996,-0.16360988712805027,-0.11719323885358421,-0.79625204422665896,20.218559149565706,10.126368272977533,-0.86719590750160624
1444784548241,0.72299999999999998,-0.14199555913693671,-0.043671002306773204,-0.92901920148688877,17.634796709601122,7.330524987327137,-1.2807916702454478
1444784548258,0.73999999999999999,-0.14199555913693671,-0.043671002306773204,-0.92901920148688877,17.634796709601122,7.330524987327137,-1.2807916702454478
1444784548276,0.75800000000000001,-0.14199555913693671,-0.043671002306773204,-0.92901920148688877,17.634796709601122,7.330524987327137,-1.2807916702454478
