t,tRel,x,y,z,alpha,beta,gamma
1431205090197,0.0,0.0031422371431714287,0.098126273345483211,-1.0049514857262694,16.594356148571904,-5.7480390517084388,1.1744809926972803
1431205090244,0.047,-0.00073217176151567278,0.078006801620158037,-0.98007291617118297,16.587926310375622,-5.561790395078309,1.0256073275459761
1431205090295,0.098000000000000004,-0.0025626011653048547,0.083208272773596839,-0.9812474649803945,16.484201214319057,-5.4075049776289346,0.73372993979692647
1431205090347,0.14999999999999999,0.011668987100029331,0.096997505753466259,-0.98336768071896274,16.344083456427008,-5.3372527899828119,0.5841113310712468
1431205090400,0.20300000000000001,0.022254970834403469,0.09920927275436911,-0.99544850190992418,16.246997008939555,-5.3635479982938836,0.70343206230456023
1431205090449,0.252,0.01205032722831159,0.094160338315583944,-0.97636631617960523,16.039034968431846,-5.5591737824840903,0.72143594910766529
1431205090500,0.30299999999999999,0.051007967914267607,0.11327307293782053,-0.9992161551571358,16.120118533026861,-5.6945180910606661,0.91408900343395028
1431205090551,0.35399999999999998,0.04190158069941189,0.10967323030571088,-0.99558581729679196,16.285068039702118,-5.6118518532814994,0.6619283006890061
1431205090601,0.40400000000000003,-0.016580639682657005,0.084886165462732394,-0.97836453680741753,16.458100159984934,-5.9818044149287575,0.55686298005533086
1431205090652,0.45500000000000002,0.024222682792603541,0.12533864783843698,-1.1057166644380589,15.91801765150676,-8.2576802848371322,1.4762182520017733
1431205090703,0.50600000000000001,0.047484389449964359,0.15889651837922958,-1.3059808426547062,15.704143467234475,-10.6472954819597,1.7162033197818103
1431205090754,0.55700000000000005,0.047484389449964359,0.15889651837922958,-1.3059808426547062,15.704143467234475,-10.6472954819597,1.7162033197818103
1431205090804,0.60699999999999998,0.037386520572394034,0.17509582093027518,-1.4106204200301331,18.342082948976383,-9.9522820262574765,3.2221107857161586
1431205090856,0.65900000000000003,0.0020134723441680999,0.1393414439494787,-1.2237030707465275,19.690199795008262,-8.7820009732813649,3.9607769739776253
1431205090907,0.70999999999999996,0.069632585235813463,0.11850504798947327,-1.0458768802365357,20.941854213513736,-7.1766800713356025,4.8562916263618874
1431205090958,0.76100000000000001,0.08461159849190153,0.13598565484718947,-0.90501005052042982,22.188046280744356,-5.3018282149660259,5.0781176270542225
1431205091010,0.81299999999999994,0.075093364428442111,0.085908155213181334,-0.7943453618271179,23.267895247228971,-3.3003150904962291,5.3670386772792122
1431205091062,0.86499999999999999,0.098294061776492678,0.077289881574998193,-0.73586312747998095,24.612966509097067,-1.3090090493197311,5.9481176683933947
1431205091112,0.91500000000000004,0.0088470754516477117,0.013362133716656489,-0.68956848735033427,24.530578734111256,0.77294092560884853,5.7008498891971584
1431205091163,0.96599999999999997,0.089965605545364993,0.039857600267509431,-0.66382044707036647,23.994559591135662,2.1923024852217297,5.0560383298412708
1431205091214,1.0169999999999999,0.13683984778758809,0.027639483997216645,-0.76388392114417503,23.932758515204512,2.7635388248440726,5.1299628821976446
